model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
DecisionTree,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.4 0.7 0.7 0.8 1. ],[0.  0.1 0.2 0.2 0.4 0.6 0.6 1. ],0.625,5
KNN,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.4 1. ],[0.  0.2 0.4 1. ],0.48,5
OneClassSVM,29,0.59596,0.6,0.625,0.5833333333333334,0.5,0.7,0.20412,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 1. ],[0.  0.  0.2 0.2 0.4 0.4 0.6 0.6 0.9 0.9 1. ],0.355,5
LocalOutlierFactor,29,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.  0.  0.1 0.1 0.4 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1. ],[0.  0.1 0.3 0.3 0.5 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.305,5
IsolationForest,29,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.  0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1. ],[0.  0.2 0.3 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],0.41500000000000004,5
Xgboost,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.3 0.4 0.4 0.6 0.8 0.9 1.  1. ],[0.  0.1 0.2 0.3 0.3 0.4 0.4 0.6 0.6 0.8 1. ],0.615,5
RandomForest,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.1 1. ],0.45,6
DecisionTree,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.7 0.8 0.8 1. ],[0.  0.  0.1 0.2 0.4 0.6 0.7 1. ],0.655,6
KNN,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.3 0.4 0.7 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.4 0.4 0.5 0.6 0.6 0.7 0.9 0.9 1.  1. ],0.395,6
LocalOutlierFactor,29,0.69697,0.7,0.75,0.6666666666666666,0.6,0.8,0.40825,[0.  0.1 0.1 0.4 0.5 0.5 0.6 0.6 0.9 1. ],[0.  0.  0.3 0.8 0.8 0.9 0.9 1.  1.  1. ],0.26499999999999996,6
IsolationForest,29,0.39394,0.4,0.375,0.4166666666666667,0.3,0.5,-0.20412,[0.  0.  0.1 0.3 0.3 0.4 0.4 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],0.535,6
Xgboost,29,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.4 0.4 0.5 0.5 0.7 0.8 0.9 1. ],[0.  0.  0.  0.2 0.4 0.4 0.6 0.6 0.6 0.7 1. ],0.61,6
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.6 0.6 0.6 0.8 0.9 1. ],[0.  0.  0.2 0.4 0.7 0.8 0.8 1.  1. ],0.5700000000000001,0
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 0.5 0.7 0.8 0.8 0.8 0.9 1. ],[0.  0.2 0.2 0.3 0.3 0.4 0.7 0.8 1.  1. ],0.6300000000000001,0
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,30,0.41333,0.45,0.4666666666666667,0.4,0.7,0.2,-0.11547,[0.  0.1 0.3 0.5 0.6 0.8 0.9 1.  1.  1. ],[0.  0.  0.2 0.2 0.3 0.3 0.4 0.6 0.9 1. ],0.77,0
LocalOutlierFactor,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,30,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.3 0.4 0.5 0.5 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.4 0.7 0.7 0.9 1.  1. ],0.53,0
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.5 0.6 0.8 0.9 0.9 0.9 1. ],[0.  0.2 0.2 0.2 0.3 0.3 0.4 0.7 0.8 1. ],0.71,0
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 1. ],[0.  0.  0.1 1. ],0.505,1
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.5 1. ],[0.  0.  0.2 1. ],0.6600000000000001,1
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0. 0. 1.],0.55,1
OneClassSVM,30,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,30,0.64912,0.65,0.6666666666666666,0.6363636363636364,0.6,0.7,0.30151,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.8 0.8 0.9 0.9 1.  1. ],0.38,1
IsolationForest,30,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.  0.  0.1 0.1 1.  1. ],[0.  0.1 0.4 0.4 0.9 0.9 1. ],0.14999999999999997,1
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.2 0.3 0.5 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.2 0.2 0.4 0.6 0.7 0.8 1. ],0.705,1
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,2
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.1 1. ],[0.  0.1 0.1 0.2 1. ],0.45000000000000007,2
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 1. ],[0.  0.1 0.4 1. ],0.455,2
OneClassSVM,30,0.34066,0.4,0.4375,0.25,0.7,0.1,-0.25,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.6 0.6 0.9 0.9 1. ],0.65,2
LocalOutlierFactor,30,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.62,2
IsolationForest,30,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.  0.2 0.2 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.6,2
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.3 0.5 0.5 0.7 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.1 0.2 0.6 0.8 0.9 1. ],0.645,2
RandomForest,30,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 1. ],[0.  0.  0.1 1. ],0.505,3
DecisionTree,30,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 1. ],[0.  0.  0.1 1. ],0.505,3
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.6 1. ],[0.  0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 1. ],0.52,3
OneClassSVM,30,0.27083,0.3,0.35714285714285715,0.16666666666666666,0.5,0.1,-0.43644,[0.  0.1 0.2 0.2 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.1 0.1 0.5 0.5 0.8 0.8 0.9 0.9 1. ],0.61,3
LocalOutlierFactor,30,0.47917,0.5,0.5,0.5,0.3,0.7,0.0,[0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.7 0.7 0.8 0.8 0.9 0.9 1. ],0.5,3
IsolationForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.2 0.2 0.4 0.4 0.8 0.8 1. ],[0.  0.1 0.3 0.3 0.5 0.5 0.9 0.9 1.  1. ],0.30500000000000005,3
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.4 0.4 0.5 0.5 0.6 0.8 1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.5 0.8 0.8 1.  1. ],0.39999999999999997,3
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.9 1. ],[0.  0.  0.5 1. ],0.75,4
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.9 1. ],[0.  0.  0.5 1. ],0.75,4
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,30,0.28571,0.4,0.4444444444444444,0.0,0.8,0.0,-0.33333,[0.  0.2 0.9 1. ],[0.  0.  0.5 1. ],0.75,4
LocalOutlierFactor,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.7 0.8 1. ],[0.  0.5 1.  1. ],0.55,4
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.9 1. ],[0.  0.  0.5 1. ],0.75,4
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.5 0.8 0.8 0.9 1. ],[0.  0.1 0.3 0.3 0.4 0.6 1. ],0.74,5
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.2 0.2 0.3 0.3 1. ],[0.  0.1 0.2 0.2 0.3 0.4 0.5 1. ],0.4,5
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,5
OneClassSVM,30,0.64912,0.65,0.6363636363636364,0.6666666666666666,0.7,0.6,0.30151,[0.  0.  0.  0.1 0.1 0.2 0.2 0.5 0.5 0.6 0.6 0.7 0.7 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 0.9 0.9 0.9 1. ],0.33999999999999997,5
LocalOutlierFactor,30,0.44862,0.45,0.4444444444444444,0.45454545454545453,0.4,0.5,-0.1005,[0.  0.1 0.2 0.2 0.4 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.  0.5 0.5 0.5 0.6 0.6 0.9 0.9 1.  1. ],0.5,5
IsolationForest,30,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.  0.  0.1 0.1 0.3 0.3 0.7 0.7 1.  1. ],[0.  0.1 0.2 0.2 0.3 0.3 0.6 0.6 0.7 0.7 1. ],0.47000000000000003,5
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.2 0.4 0.4 0.7 0.8 0.8 0.9 1. ],[0.  0.  0.3 0.3 0.4 0.4 0.5 0.7 0.8 1. ],0.61,5
RandomForest,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.7 0.8 1. ],[0.  0.3 0.3 0.4 0.5 1. ],0.585,6
DecisionTree,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.3 0.3 0.5 0.6 0.6 1. ],[0.  0.2 0.3 0.3 0.4 0.4 0.4 0.9 1. ],0.41500000000000004,6
KNN,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,6
OneClassSVM,30,0.52381,0.6,0.5555555555555556,1.0,1.0,0.2,0.33333,[0.  0.  0.  0.4 0.4 0.5 0.5 0.7 0.9 1. ],[0.  0.1 0.6 0.6 0.8 0.9 1.  1.  1.  1. ],0.175,6
LocalOutlierFactor,30,0.375,0.4,0.3333333333333333,0.42857142857142855,0.2,0.6,-0.21822,[0.  0.  0.1 0.1 0.8 0.8 1. ],[0.  0.1 0.1 0.2 0.6 1.  1. ],0.51,6
IsolationForest,30,0.16667,0.2,0.0,0.2857142857142857,0.0,0.4,-0.65465,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.7 1.  1. ],[0.  0.  0.  0.1 0.2 0.4 0.4 0.4 0.4 1. ],0.705,6
Xgboost,30,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.1 0.4 0.6 0.6 0.7 0.9 1.  1.  1. ],[0.  0.1 0.3 0.3 0.3 0.4 0.4 0.4 0.4 0.5 1. ],0.685,6
RandomForest,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.3 0.4 0.6 0.8 0.9 1. ],[0.  0.2 0.4 0.6 0.6 0.6 0.8 1.  1. ],0.36000000000000004,0
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.3 0.5 0.7 0.9 1. ],[0.  0.2 0.4 0.6 0.6 0.6 0.8 1. ],0.42,0
KNN,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0. 0. 1.],0.55,0
OneClassSVM,31,0.43734,0.45,0.42857142857142855,0.46153846153846156,0.3,0.6,-0.10483,[0.  0.1 0.1 0.3 0.5 0.6 0.7 0.9 1. ],[0.  0.  0.2 0.4 0.4 0.4 0.6 0.8 1. ],0.5399999999999999,0
LocalOutlierFactor,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,31,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.2 0.3 0.4 0.5 0.7 0.9 0.9 1. ],[0.  0.2 0.4 0.4 0.6 0.6 0.8 1.  1. ],0.5,0
Xgboost,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 0.3 0.5 0.7 0.9 1. ],[0.  0.2 0.4 0.6 0.6 0.6 0.8 1. ],0.42,0
RandomForest,31,0.52381,0.6,1.0,0.5555555555555556,0.2,1.0,0.33333,[0.  0.1 0.3 0.3 0.4 1. ],[0.  0.  0.  0.2 0.2 1. ],0.6199999999999999,1
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.2 0.6 1. ],[0.  0.2 0.3 0.4 1. ],0.56,1
KNN,31,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.9 1. ],[0.  0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 1. ],0.62,1
OneClassSVM,31,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,31,0.39394,0.4,0.4166666666666667,0.375,0.5,0.3,-0.20412,[0.  0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.55,1
IsolationForest,31,0.28571,0.4,0.0,0.4444444444444444,0.0,0.8,-0.33333,[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1. ],0.5900000000000001,1
Xgboost,31,0.43574,0.55,1.0,0.5263157894736842,0.1,1.0,0.22942,[0.  0.1 0.1 0.4 0.4 0.7 0.7 0.8 0.8 0.9 0.9 0.9 1.  1. ],[0.  0.  0.1 0.1 0.3 0.3 0.5 0.5 0.6 0.6 0.8 0.9 0.9 1. ],0.6799999999999999,1
RandomForest,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.1 0.3 0.3 0.5 0.6 0.8 1. ],[0.  0.1 0.5 0.5 0.6 0.7 0.7 1.  1. ],0.3,2
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,2
KNN,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 1. ],[0.  0.2 1. ],0.45000000000000007,2
OneClassSVM,31,0.49495,0.5,0.5,0.5,0.6,0.4,0.0,[0.  0.  0.  0.3 0.3 0.7 0.7 0.8 0.8 1. ],[0.  0.1 0.3 0.3 0.4 0.4 0.9 0.9 1.  1. ],0.45999999999999996,2
LocalOutlierFactor,31,0.45055,0.5,0.5,0.5,0.2,0.8,0.0,[0.  0.  0.2 0.2 0.7 0.7 0.8 0.8 0.9 0.9 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.6 0.6 0.8 0.8 0.9 0.9 1. ],0.6,2
IsolationForest,31,0.53964,0.55,0.5714285714285714,0.5384615384615384,0.4,0.7,0.10483,[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.6 0.6 1.  1. ],[0.  0.1 0.1 0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.5700000000000001,2
Xgboost,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.2 0.2 0.2 0.4 0.6 0.8 0.8 1. ],[0.  0.  0.  0.2 0.4 0.7 0.8 0.8 0.9 0.9 1.  1. ],0.29000000000000004,2
RandomForest,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.4 1. ],[0.  0.  0.4 1. ],0.54,3
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.2 0.3 0.4 1. ],[0.  0.  0.1 0.1 1. ],0.655,3
KNN,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.3 0.3 0.5 0.5 0.7 0.7 0.8 0.8 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.7 0.7 1. ],0.675,3
OneClassSVM,31,0.52,0.55,0.6,0.5333333333333333,0.3,0.8,0.11547,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 1. ],[0.  0.  0.1 0.1 0.5 0.5 0.6 0.6 0.8 0.8 1.  1. ],0.42000000000000004,3
LocalOutlierFactor,31,0.41333,0.45,0.4666666666666667,0.4,0.7,0.2,-0.11547,[0.  0.1 0.3 0.3 0.4 0.4 0.6 0.6 0.7 0.7 0.8 0.8 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.6 0.6 0.9 0.9 1. ],0.63,3
IsolationForest,31,0.4,0.4,0.4,0.4,0.4,0.4,-0.2,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.8 0.8 0.9 0.9 1. ],[0.  0.  0.1 0.1 0.2 0.2 0.4 0.4 0.5 0.5 0.9 0.9 1.  1. ],0.5700000000000001,3
Xgboost,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.7 0.7 0.8 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.1 0.2 0.3 0.3 0.6 0.6 0.7 0.8 0.8 1. ],0.72,3
RandomForest,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.9 1. ],[0.  0.3 0.9 1. ],0.635,4
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.9 1. ],[0.  0.3 0.9 1. ],0.635,4
KNN,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
OneClassSVM,31,0.40476,0.5,0.5,0.5,0.1,0.9,0.0,[0.  0.6 0.9 1. ],[0.  0.3 0.9 1. ],0.635,4
LocalOutlierFactor,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,31,0.64912,0.65,0.6666666666666666,0.6363636363636364,0.6,0.7,0.30151,[0.  0.3 0.4 1. ],[0.  0.6 0.7 1. ],0.335,4
Xgboost,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.6 0.9 1. ],[0.  0.3 0.9 1. ],0.635,4
RandomForest,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.5 0.7 0.8 1. ],[0.  0.3 0.5 0.7 0.7 1. ],0.54,5
DecisionTree,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.4 0.5 0.7 0.7 1. ],[0.  0.3 0.7 0.8 0.9 1. ],0.45499999999999996,5
KNN,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.2 1. ],[0.  0.2 0.4 1. ],0.38,5
OneClassSVM,31,0.43734,0.45,0.46153846153846156,0.42857142857142855,0.6,0.3,-0.10483,[0.  0.1 0.3 0.3 0.5 0.5 0.6 0.6 1. ],[0.  0.  0.  0.3 0.3 0.7 0.7 0.8 1. ],0.51,5
LocalOutlierFactor,31,0.33504,0.35,0.2857142857142857,0.38461538461538464,0.2,0.5,-0.31449,[0.  0.  0.  0.2 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.1 0.2 0.2 0.4 0.5 0.5 0.7 0.7 1. ],0.62,5
IsolationForest,31,0.37322,0.45,0.3333333333333333,0.47058823529411764,0.1,0.8,-0.14003,[0.  0.1 0.2 0.2 0.6 0.6 0.9 0.9 1.  1. ],[0.  0.  0.  0.1 0.3 0.5 0.5 0.8 0.8 1. ],0.6900000000000001,5
Xgboost,31,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.4 0.5 0.7 0.8 0.8 1.  1. ],[0.  0.1 0.3 0.5 0.5 0.5 0.6 0.8 0.8 1. ],0.475,5
RandomForest,31,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 0.2 0.2 1. ],[0.  0.1 0.1 0.2 0.2 0.4 1. ],0.41,6
DecisionTree,31,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 0.2 0.2 1. ],[0.  0.1 0.1 0.2 0.2 0.4 1. ],0.41,6
KNN,31,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0. 0. 1.],[0.  0.1 1. ],0.45,6
OneClassSVM,31,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.1 0.1 0.3 0.3 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.3 0.3 0.4 0.4 0.5 0.5 0.7 0.7 1. ],0.56,6
LocalOutlierFactor,31,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.  0.  0.2 0.8 0.8 0.9 1.  1. ],[0.  0.1 0.3 0.3 0.7 0.8 0.8 0.9 1. ],0.475,6
IsolationForest,31,0.30667,0.35,0.2,0.4,0.1,0.6,-0.34641,[0.  0.1 0.2 0.2 0.3 0.3 0.7 0.7 0.9 0.9 1.  1. ],[0.  0.  0.  0.2 0.2 0.3 0.3 0.5 0.5 0.9 0.9 1. ],0.67,6
Xgboost,31,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.1 0.1 0.2 0.2 0.3 0.4 0.4 0.6 0.9 0.9 1. ],[0.  0.1 0.1 0.2 0.2 0.3 0.4 0.4 0.5 0.7 0.7 0.9 1. ],0.47000000000000003,6
RandomForest,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.3 0.3 0.3 0.6 0.8 0.8 0.8 1. ],[0.  0.1 0.3 0.6 0.7 0.7 0.9 1.  1. ],0.45,0
DecisionTree,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.6 0.6 0.8 0.8 0.8 1. ],[0.  0.2 0.4 0.7 0.7 0.9 1.  1. ],0.48,0
KNN,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,32,0.41333,0.45,0.4,0.4666666666666667,0.2,0.7,-0.11547,[0.  0.  0.3 0.3 0.5 0.8 0.8 1.  1. ],[0.  0.2 0.3 0.6 0.6 0.7 0.8 0.8 1. ],0.45,0
LocalOutlierFactor,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
IsolationForest,32,0.24812,0.25,0.2727272727272727,0.2222222222222222,0.3,0.2,-0.50252,[0.  0.3 0.5 0.5 0.7 0.7 1.  1. ],[0.  0.1 0.1 0.2 0.2 0.5 0.6 1. ],0.76,0
Xgboost,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.6 0.6 0.8 0.8 1. ],[0.  0.2 0.4 0.7 0.7 0.8 1. ],0.5,0
RandomForest,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.5 0.6 1. ],[0.  0.1 0.7 0.7 0.8 1. ],0.21500000000000002,1
DecisionTree,32,0.31034,0.45,0.0,0.47368421052631576,0.0,0.9,-0.22942,[0.  0.  0.  0.1 1. ],[0.  0.1 0.4 0.5 1. ],0.28,1
KNN,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 0. 1.],[0.  0.4 1. ],0.3,1
OneClassSVM,32,0.33333,0.5,0.5,,1.0,0.0,0.0,[0. 1. 1.],[0.  0.9 1. ],0.55,1
LocalOutlierFactor,32,0.59596,0.6,0.5833333333333334,0.625,0.7,0.5,0.20412,[0.  0.1 0.1 0.2 0.2 0.3 0.3 0.4 0.4 0.5 0.5 1.  1. ],[0.  0.  0.3 0.3 0.5 0.5 0.6 0.6 0.7 0.7 0.9 0.9 1. ],0.33999999999999997,1
IsolationForest,32,0.25926,0.35,0.0,0.4117647058823529,0.0,0.7,-0.42008,[0.  0.1 0.1 0.6 0.6 0.7 0.7 1.  1. ],[0.  0.  0.1 0.1 0.4 0.4 0.7 0.7 1. ],0.7000000000000001,1
Xgboost,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.  0.  0.3 0.4 0.4 0.5 0.7 0.7 0.9 1. ],[0.  0.1 0.4 0.4 0.5 0.7 0.8 0.8 0.9 0.9 1. ],0.32499999999999996,1
RandomForest,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.2 0.2 0.3 0.4 0.7 0.8 0.9 0.9 1. ],[0.  0.  0.  0.5 0.5 0.6 0.6 0.7 0.7 0.9 1. ],0.485,2
DecisionTree,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.  0.1 0.3 0.4 0.6 1. ],[0.  0.5 0.5 0.8 0.8 1. ],0.29,2
KNN,32,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,2
OneClassSVM,32,0.49495,0.5,0.5,0.5,0.4,0.6,0.0,[0.  0.1 0.1 0.2 0.2 0.7 0.7 1.  1. ],[0.  0.  0.5 0.5 0.6 0.6 0.7 0.7 1. ],0.44,2
