model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR,AUC,ATT
IsolationForest,18,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.85714286 0.85714286 1.         1.        ]","[0.         0.         0.14285714 0.14285714 0.42857143 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]",0.5612244897959184,6
Xgboost,18,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 1.         1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 0.71428571 1.        ]",0.5816326530612245,6
RandomForest,19,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.         0.14285714 0.28571429 0.28571429 0.42857143
 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.71428571
 0.71428571 1.        ]",0.40816326530612246,0
DecisionTree,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.42857143 0.57142857 0.71428571
 0.71428571 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.        ]",0.5816326530612246,0
KNN,19,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,0
OneClassSVM,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.85714286 0.85714286 1.        ],[0.         0.85714286 1.         1.        ],0.4897959183673469,0
LocalOutlierFactor,19,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0. 1. 1.],[0.         0.85714286 1.        ],0.5714285714285714,0
IsolationForest,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.14285714 0.28571429 0.42857143 0.57142857
 0.57142857 0.71428571 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 0.71428571 0.85714286 0.85714286 1.        ]",0.4285714285714286,0
Xgboost,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.28571429 0.42857143 0.71428571 0.71428571
 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.71428571
 1.         1.        ]",0.5510204081632653,0
RandomForest,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.         0.42857143 0.42857143 0.71428571 1.        ],[0.         0.14285714 0.14285714 0.28571429 0.42857143 1.        ],0.6326530612244898,1
DecisionTree,19,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.         0.14285714 0.14285714
 0.28571429 1.        ]","[0.         0.14285714 0.42857143 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]",0.11224489795918369,1
KNN,19,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.         1.        ]",0.5714285714285715,1
OneClassSVM,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,19,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 0.85714286 0.85714286 1.         1.        ]",0.5,1
IsolationForest,19,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.         1.        ]",0.4489795918367347,1
Xgboost,19,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.42857143 0.57142857
 0.57142857 0.85714286 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.37755102040816324,1
RandomForest,19,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,[0.         0.14285714 0.14285714 0.71428571 0.71428571 1.        ],[0.         0.         0.42857143 0.42857143 0.71428571 1.        ],0.5102040816326531,2
DecisionTree,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.42857143 0.71428571
 0.71428571 1.        ]","[0.         0.         0.28571429 0.42857143 0.42857143 0.42857143
 0.57142857 1.        ]",0.5408163265306123,2
KNN,19,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.4489795918367347,2
OneClassSVM,19,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.         0.         0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 0.85714286 0.85714286 1.         1.        ]",0.3469387755102041,2
LocalOutlierFactor,19,0.47594,0.5,0.5,0.5,0.28571,0.71429,0.0,"[0.         0.         0.         0.42857143 0.42857143 0.85714286
 0.85714286 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.71428571 0.71428571
 1.         1.        ]",0.36734693877551017,2
IsolationForest,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.85714286
 0.85714286 1.        ]","[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 1.         1.        ]",0.5714285714285714,2
Xgboost,19,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.71428571 0.71428571 1.        ]","[0.         0.         0.28571429 0.42857143 0.57142857 0.57142857
 0.57142857 0.71428571 1.        ]",0.4591836734693878,2
RandomForest,19,0.3262,0.35714,0.25,0.4,0.14286,0.57143,-0.31623,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 1.        ]","[0.         0.42857143 0.71428571 0.71428571 0.85714286 0.85714286
 1.        ]",0.2448979591836735,3
DecisionTree,19,0.27083,0.28571,0.2,0.3333333333333333,0.14286,0.42857,-0.44721,[0.         0.14285714 1.        ],[0.         0.57142857 1.        ],0.2857142857142857,3
KNN,19,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.85714286
 0.85714286 1.        ]","[0.         0.         0.57142857 0.57142857 0.85714286 0.85714286
 1.         1.        ]",0.3673469387755102,3
OneClassSVM,19,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.42857143 0.85714286 0.85714286 1.         1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 0.85714286 0.85714286 1.        ]",0.42857142857142855,3
LocalOutlierFactor,19,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.14285714 0.14285714 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 0.71428571 0.71428571 1.         1.        ]",0.4387755102040816,3
IsolationForest,19,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.14285714 0.57142857 0.57142857 0.71428571
 0.71428571 1.         1.        ]","[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 0.85714286 0.85714286 1.        ]",0.5510204081632654,3
Xgboost,19,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.         0.         0.28571429 0.28571429 0.42857143
 0.57142857 0.57142857 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.71428571
 0.71428571 1.         1.        ]",0.25510204081632654,3
RandomForest,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.28571429 0.85714286 1.        ],0.44897959183673475,4
DecisionTree,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.28571429 0.85714286 1.        ],0.44897959183673475,4
KNN,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,4
OneClassSVM,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.28571429 0.85714286 1.        ],0.44897959183673475,4
LocalOutlierFactor,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,4
IsolationForest,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.42857143 0.71428571 1.        ],[0.         0.57142857 0.85714286 1.        ],0.40816326530612246,4
Xgboost,19,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.28571429 0.71428571 1.        ],[0.         0.28571429 0.85714286 1.        ],0.44897959183673475,4
RandomForest,19,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.42857143 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 1.        ]",0.34693877551020413,5
DecisionTree,19,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 0.28571429 1.        ],[0.         0.14285714 0.28571429 1.        ],0.520408163265306,5
KNN,19,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,[0.         0.28571429 1.        ],[0.         0.14285714 1.        ],0.5714285714285714,5
OneClassSVM,19,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.         1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 0.85714286 0.85714286 1.        ]",0.489795918367347,5
LocalOutlierFactor,19,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.14285714 0.14285714 0.14285714 0.28571429 0.28571429
 0.71428571 0.71428571 1.        ]","[0.         0.         0.28571429 0.71428571 0.71428571 0.85714286
 0.85714286 1.         1.        ]",0.2448979591836735,5
IsolationForest,19,0.5625,0.57143,0.6,0.5555555555555556,0.42857,0.71429,0.14907,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 1.        ]","[0.         0.         0.14285714 0.14285714 0.71428571 0.71428571
 1.         1.        ]",0.346938775510204,5
Xgboost,19,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.28571429 0.28571429 0.28571429 0.42857143 0.57142857
 0.71428571 1.         1.        ]","[0.         0.         0.28571429 0.57142857 0.57142857 0.71428571
 0.71428571 0.71428571 1.        ]",0.5204081632653061,5
RandomForest,19,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.42857143 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]","[0.         0.         0.         0.14285714 0.57142857 0.57142857
 0.85714286 1.        ]",0.7653061224489796,6
DecisionTree,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.14285714 0.85714286 0.85714286 1.        ],[0.         0.         0.14285714 0.57142857 0.71428571 1.        ],0.6224489795918368,6
KNN,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 0.85714286 0.85714286 1.        ],[0.         0.14285714 0.57142857 0.71428571 1.        ],0.6122448979591837,6
OneClassSVM,19,0.35385,0.35714,0.3333333333333333,0.375,0.28571,0.42857,-0.28868,"[0.         0.         0.         0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.42857143 0.85714286
 0.85714286 1.         1.        ]",0.4285714285714286,6
LocalOutlierFactor,19,0.57143,0.57143,0.5714285714285714,0.5714285714285714,0.57143,0.57143,0.14286,"[0.         0.28571429 0.28571429 0.42857143 0.42857143 0.85714286
 0.85714286 1.         1.        ]","[0.         0.         0.28571429 0.28571429 0.71428571 0.71428571
 0.85714286 0.85714286 1.        ]",0.5306122448979591,6
IsolationForest,19,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.28571429 0.71428571 0.71428571 0.85714286
 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.14285714 0.42857143 0.42857143
 1.         1.        ]",0.693877551020408,6
Xgboost,19,0.59064,0.64286,1.0,0.5833333333333334,0.28571,1.0,0.40825,"[0.         0.14285714 0.28571429 0.28571429 0.85714286 0.85714286
 1.        ]","[0.         0.         0.         0.14285714 0.14285714 0.85714286
 1.        ]",0.7857142857142857,6
RandomForest,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0.         0.14285714 0.28571429 0.71428571 1.         1.        ],[0.         0.14285714 0.14285714 0.57142857 0.71428571 1.        ],0.6326530612244898,0
DecisionTree,20,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.57142857 0.85714286 1.
 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.85714286
 1.        ]",0.6428571428571429,0
KNN,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,0
OneClassSVM,20,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0.         0.85714286 1.         1.        ],[0.         0.71428571 0.85714286 1.        ],0.5816326530612245,0
LocalOutlierFactor,20,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,[0. 1. 1.],[0.         0.85714286 1.        ],0.5714285714285714,0
IsolationForest,20,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.85714286
 1.         1.        ]","[0.         0.14285714 0.42857143 0.57142857 0.71428571 0.85714286
 0.85714286 1.        ]",0.4693877551020408,0
Xgboost,20,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.28571429 0.71428571 0.85714286 1.
 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.85714286
 1.        ]",0.673469387755102,0
RandomForest,20,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.         0.42857143 1.        ],[0.         0.14285714 0.42857143 0.42857143 1.        ],0.40816326530612246,1
DecisionTree,20,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,"[0.         0.         0.         0.14285714 0.14285714 0.42857143
 0.57142857 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.57142857 0.71428571
 0.71428571 1.        ]",0.30612244897959184,1
KNN,20,0.26316,0.35714,0.0,0.4166666666666667,0.0,0.71429,-0.40825,[0.         0.         0.28571429 0.42857143 1.        ],[0.         0.28571429 0.28571429 0.42857143 1.        ],0.45918367346938777,1
OneClassSVM,20,0.33333,0.5,,0.5,0.0,1.0,0.0,[0. 1.],[0. 1.],0.5,1
LocalOutlierFactor,20,0.49744,0.5,0.5,0.5,0.42857,0.57143,0.0,"[0.         0.         0.28571429 0.28571429 0.42857143 0.42857143
 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.57142857
 0.57142857 1.         1.        ]",0.4489795918367347,1
IsolationForest,20,0.62567,0.64286,0.75,0.6,0.42857,0.85714,0.31623,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.         1.        ]",0.2857142857142857,1
Xgboost,20,0.3,0.42857,0.0,0.46153846153846156,0.0,0.85714,-0.27735,"[0.         0.         0.         0.14285714 0.57142857 0.57142857
 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.71428571
 1.        ]",0.4387755102040816,1
RandomForest,20,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.14285714 1.        ],[0.         0.14285714 1.        ],0.5,2
DecisionTree,20,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.57142857 0.71428571 0.71428571 0.85714286
 0.85714286 0.85714286 1.        ]","[0.         0.         0.         0.         0.28571429 0.42857143
 0.57142857 0.85714286 1.        ]",0.8163265306122449,2
KNN,20,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,[0.         0.         0.28571429 1.        ],[0.         0.14285714 0.14285714 1.        ],0.5510204081632653,2
OneClassSVM,20,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.14285714 0.42857143 0.42857143 0.71428571
 0.71428571 0.85714286 0.85714286 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.         1.        ]",0.6530612244897959,2
LocalOutlierFactor,20,0.53333,0.57143,0.6666666666666666,0.5454545454545454,0.28571,0.85714,0.17408,"[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.42857143 0.42857143 0.57142857 0.57142857 0.71428571 0.71428571
 1.        ]","[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 0.85714286 0.85714286 1.
 1.        ]",0.3877551020408163,2
IsolationForest,20,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.         0.         0.28571429 0.28571429 0.57142857
 0.57142857 0.71428571 0.71428571 1.        ]","[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.         1.        ]",0.326530612244898,2
Xgboost,20,0.4269,0.5,0.5,0.5,0.14286,0.85714,0.0,"[0.         0.         0.28571429 0.28571429 0.28571429 0.85714286
 0.85714286 1.        ]","[0.         0.14285714 0.14285714 0.42857143 0.57142857 0.57142857
 1.         1.        ]",0.4897959183673469,2
RandomForest,20,0.37778,0.42857,0.3333333333333333,0.45454545454545453,0.14286,0.71429,-0.17408,[0.         0.         0.28571429 0.57142857 0.71428571 1.        ],[0.         0.14285714 0.42857143 0.42857143 0.57142857 1.        ],0.5,3
DecisionTree,20,0.64103,0.64286,0.6666666666666666,0.625,0.57143,0.71429,0.28868,[0.         0.42857143 0.57142857 0.71428571 0.71428571 1.        ],[0.         0.14285714 0.28571429 0.28571429 0.57142857 1.        ],0.6734693877551021,3
KNN,20,0.33333,0.5,,0.5,0.0,1.0,0.0,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.42857143
 0.42857143 0.57142857 0.57142857 1.        ]","[0.         0.         0.14285714 0.14285714 0.28571429 0.28571429
 0.57142857 0.57142857 1.         1.        ]",0.42857142857142855,3
OneClassSVM,20,0.41667,0.42857,0.4,0.4444444444444444,0.28571,0.57143,-0.14907,"[0.         0.14285714 0.42857143 0.42857143 0.57142857 0.57142857
 0.71428571 0.71428571 1.        ]","[0.         0.         0.         0.42857143 0.42857143 0.57142857
 0.57142857 1.         1.        ]",0.5714285714285714,3
LocalOutlierFactor,20,0.70833,0.71429,0.8,0.6666666666666666,0.57143,0.85714,0.44721,"[0.         0.         0.         0.14285714 0.14285714 0.28571429
 0.28571429 0.42857143 0.42857143 1.        ]","[0.         0.14285714 0.28571429 0.28571429 0.42857143 0.42857143
 0.57142857 0.57142857 1.         1.        ]",0.24489795918367346,3
IsolationForest,20,0.475,0.57143,1.0,0.5384615384615384,0.14286,1.0,0.27735,"[0.         0.14285714 0.14285714 0.28571429 0.28571429 0.57142857
 0.57142857 1.        ]","[0.         0.         0.28571429 0.28571429 0.57142857 0.57142857
 1.         1.        ]",0.36734693877551017,3
